15000 3000
73 158 0
120 93 90
105 223 45
105 45 0
88 37 45
220 230 0
193 154 0
206 162 45
89 295 90
69 169 0
136 47 45
81 109 90
126 19 90
198 48 0
240 23 90
196 217 90
228 33 0
299 196 135
126 222 135
289 217 90
109 143 0
205 88 135
51 140 45
54 8 0
106 275 135
142 198 0
231 104 90
98 14 135
52 37 135
235 171 90
1 42 90
242 262 45
254 110 90
210 142 0
113 167 0
55 44 135
118 77 0
33 118 135
269 250 45
211 43 135
236 67 0
18 143 90
277 166 135
226 127 90
136 220 0
258 253 45
40 224 135
45 169 45
225 242 90
217 152 0
167 35 135
211 135 135
75 76 135
180 125 90
108 1 135
85 234 135
7 190 0
13 20 90
299 131 135
158 83 0
225 214 45
124 20 135
263 142 0
184 180 135
270 183 90
298 272 45
137 293 90
225 29 90
153 295 135
1 188 135
6 3 0
218 4 90
249 180 90
215 149 90
215 85 90
240 212 0
256 125 0
203 258 0
225 224 0
70 260 135
155 250 0
61 269 135
49 120 45
184 49 135
166 161 0
230 51 135
10 286 45
100 186 90
101 293 45
52 17 135
173 28 0
221 98 0
281 216 0
13 274 135
150 34 90
247 30 0
95 174 135
66 235 45
285 123 45
83 227 45
70 100 90
96 282 90
245 113 90
8 243 45
197 168 0
26 134 0
179 270 135
216 290 90
64 43 135
70 125 135
43 189 135
177 58 90
269 209 45
183 239 0
223 282 45
52 268 90
209 205 0
67 180 0
8 72 45
211 243 45
156 66 90
102 195 45
27 9 0
176 142 45
262 184 90
22 142 90
269 255 45
261 186 135
268 3 0
124 254 45
269 112 135
175 69 135
260 71 135
258 139 90
209 142 135
196 254 0
60 273 45
11 13 90
208 56 45
280 241 135
150 267 135
180 7 45
134 37 45
79 195 0
256 171 90
252 101 0
274 222 135
273 223 135
200 160 90
278 68 0
5 166 90
181 64 90
125 153 45
288 151 45
89 99 135
121 265 135
16 102 135
154 143 45
203 120 90
158 181 90
258 278 45
7 158 0
135 101 0
9 218 135
132 228 45
34 144 135
184 16 0
182 181 45
111 223 90
70 85 90
214 2 90
121 148 90
21 144 0
146 172 135
26 285 90
167 282 135
73 166 0
13 262 90
116 150 45
159 76 0
69 24 135
174 71 0
4 242 45
183 233 0
96 112 0
29 85 135
252 123 0
2 10 45
87 58 0
97 241 90
155 143 0
278 120 45
230 207 0
133 155 90
196 113 0
168 99 135
231 80 45
225 278 135
61 136 135
201 48 135
19 188 90
70 66 90
259 107 0
163 12 90
249 104 45
175 204 45
42 88 135
22 67 135
121 258 90
251 9 90
281 201 90
266 30 135
46 275 0
173 55 90
126 64 0
235 147 0
131 195 90
239 125 90
7 38 0
66 215 45
282 60 0
53 84 135
89 286 90
48 265 135
245 196 135
56 47 90
86 227 90
188 100 90
4 120 135
280 50 90
194 58 45
291 43 90
118 214 0
210 233 45
201 175 90
268 118 135
94 120 90
69 152 135
265 254 135
101 273 45
73 172 135
143 206 135
165 47 45
114 235 0
211 189 135
104 176 90
153 137 90
243 128 135
217 1 135
45 81 0
60 45 0
191 125 135
105 21 90
181 116 135
17 296 135
183 256 135
289 107 0
38 198 0
25 17 45
66 87 90
252 55 45
284 216 0
100 295 45
64 197 0
285 49 90
127 240 90
176 212 0
13 76 0
214 284 135
45 156 135
149 59 45
277 227 135
23 185 135
29 214 90
169 186 45
189 81 135
293 21 0
67 118 45
141 158 0
141 288 45
21 24 90
123 284 135
159 262 45
42 187 0
107 90 135
42 209 135
295 152 0
122 40 0
75 242 45
110 270 45
159 115 90
237 76 0
239 74 90
97 9 135
271 151 90
48 58 135
263 282 0
162 272 0
95 22 45
44 281 45
138 76 135
153 141 45
227 149 45
131 279 135
215 165 0
56 147 45
180 75 0
76 248 45
18 46 45
34 94 45
123 266 45
33 253 135
102 274 135
69 168 90
12 147 0
218 110 90
99 192 0
277 279 135
268 217 135
258 38 90
88 218 0
217 127 45
93 161 90
110 74 0
27 216 135
107 76 135
98 129 135
61 211 0
256 262 135
171 242 90
94 43 45
217 58 0
28 292 0
4 95 0
168 122 90
240 192 90
194 102 90
252 147 45
221 34 135
32 142 90
241 34 135
101 155 45
294 243 90
179 137 0
54 39 135
199 281 45
267 204 0
280 244 90
129 184 90
255 16 90
211 131 135
38 199 45
67 183 0
141 235 45
172 85 135
202 245 135
186 173 135
102 257 90
237 275 90
35 80 135
173 93 90
233 172 90
34 188 135
52 3 135
24 8 135
141 97 135
202 184 90
78 41 90
291 290 45
232 51 90
54 261 0
285 221 90
216 29 0
11 286 0
189 206 135
293 77 0
191 248 45
98 84 45
132 91 0
231 125 135
38 77 45
210 101 0
90 283 0
251 146 90
74 89 0
152 202 90
214 26 135
233 57 0
70 36 0
96 262 135
200 208 45
271 176 0
251 276 0
80 155 0
212 274 90
101 5 45
193 122 45
239 53 0
239 1 45
174 175 90
282 28 45
152 77 90
275 75 45
230 220 0
216 240 0
165 146 0
125 84 45
60 263 0
258 199 0
196 269 0
242 117 0
169 73 90
108 290 0
276 257 90
223 125 90
89 1 45
178 46 135
169 116 45
229 206 90
147 241 0
45 288 0
22 252 90
219 160 0
147 70 0
130 35 90
200 267 90
74 216 135
67 290 0
133 125 135
149 66 45
271 296 90
223 207 0
230 153 45
235 98 0
119 214 0
11 34 45
291 10 135
300 229 135
93 185 45
200 218 90
265 70 45
272 58 0
163 2 90
289 264 90
249 40 135
128 26 45
120 28 0
284 272 90
92 55 45
71 272 135
195 76 135
121 117 90
18 259 45
277 161 90
257 30 135
276 42 0
217 273 0
35 125 45
154 128 135
34 300 45
188 61 135
278 281 45
252 71 90
225 152 135
130 97 0
133 67 45
191 11 90
235 285 0
121 282 135
45 92 90
235 73 135
67 204 0
52 135 45
179 154 45
128 96 45
162 12 45
38 204 135
191 238 135
267 93 45
285 236 90
255 27 90
113 234 45
235 66 135
19 64 90
157 44 45
6 115 90
102 78 135
270 202 45
32 265 45
14 67 45
190 151 90
150 175 45
25 158 45
262 177 45
216 4 45
182 75 45
267 8 135
80 13 135
283 24 135
8 281 45
7 183 90
254 157 0
137 260 135
194 65 45
251 104 135
52 255 90
77 135 90
170 138 90
31 194 90
24 175 0
237 155 45
282 167 90
123 288 45
16 55 45
13 141 135
231 16 45
10 297 135
177 203 0
262 16 45
130 164 135
237 247 90
234 224 0
24 12 135
297 78 135
195 107 0
187 52 135
22 247 90
47 83 135
135 127 0
119 119 0
1 170 135
163 129 45
273 237 135
222 282 135
299 103 0
248 144 135
294 106 135
150 279 135
190 141 135
292 104 90
29 63 135
88 35 90
128 63 90
202 249 0
210 136 0
118 164 135
225 95 90
268 10 45
123 58 90
95 45 0
106 44 45
161 105 45
26 189 90
232 169 135
60 194 135
150 162 45
93 294 135
99 214 45
202 48 135
2 258 45
94 248 90
114 105 0
74 121 0
64 44 45
57 281 45
201 233 45
238 59 0
125 298 135
43 191 0
100 158 0
215 293 90
87 161 135
69 55 45
212 50 90
88 223 135
258 75 45
28 231 90
56 172 135
293 118 45
34 68 45
162 244 45
222 266 0
144 14 45
292 234 0
151 231 0
125 276 90
287 38 45
220 3 135
13 225 90
65 86 0
102 213 45
262 145 0
204 32 90
100 199 135
297 214 45
23 96 135
260 57 90
127 160 90
12 186 45
272 211 0
134 157 0
122 157 0
296 65 45
245 114 45
183 284 0
266 135 45
243 196 45
7 151 45
185 69 0
285 275 0
123 230 45
201 154 90
126 1 0
264 89 90
38 25 0
233 132 0
140 197 135
150 293 135
171 61 90
199 7 90
242 279 0
43 251 0
66 42 90
101 213 0
62 40 0
217 294 90
93 229 135
297 230 90
222 141 0
293 65 0
83 88 0
23 48 90
48 238 45
66 275 90
34 36 135
185 83 90
60 89 45
100 32 0
281 131 135
228 130 90
64 99 45
95 26 135
287 284 135
192 127 135
80 153 135
136 65 45
59 200 135
297 198 45
243 7 45
43 264 90
215 3 0
171 268 90
150 283 90
239 141 90
71 143 90
72 24 45
231 122 0
191 50 90
24 145 0
94 5 45
212 200 135
197 186 135
98 191 135
235 33 90
251 73 0
105 297 0
135 181 90
238 32 135
36 232 135
178 36 90
140 9 135
24 45 45
48 257 45
284 209 90
223 260 45
84 225 45
35 230 90
58 184 90
31 266 135
196 234 45
76 63 135
20 102 90
1 236 0
292 215 45
167 64 135
211 128 135
134 46 0
230 152 90
244 188 135
196 74 0
182 49 90
231 180 0
257 180 0
227 275 0
245 159 135
28 273 0
267 158 45
7 221 0
213 267 45
159 226 135
3 82 0
295 21 90
72 236 90
194 182 90
43 69 90
82 82 90
257 29 45
272 76 0
193 256 45
52 165 90
56 29 135
59 111 0
132 148 135
283 158 0
249 42 90
114 202 0
89 11 45
277 278 45
98 272 135
37 214 0
216 178 45
161 153 0
241 231 0
176 241 0
263 155 90
217 203 90
187 54 135
16 38 0
274 184 90
157 25 90
187 119 90
264 268 135
159 274 135
171 114 135
122 297 45
91 224 90
167 236 0
128 61 135
13 263 135
158 17 0
143 69 90
242 89 45
107 211 0
189 17 0
70 5 45
83 279 90
97 56 90
235 194 90
72 282 90
188 143 0
232 201 135
227 17 0
194 274 0
32 205 135
25 224 45
274 97 90
172 159 90
150 113 90
8 116 90
297 234 45
45 19 90
77 220 135
108 171 45
283 185 90
60 28 0
246 280 90
94 201 45
258 178 0
193 99 90
224 225 135
225 169 0
119 218 0
73 122 90
1 6 0
19 298 45
287 31 0
83 151 90
38 175 90
273 125 90
223 272 90
176 95 135
21 130 45
62 241 135
251 99 135
112 126 45
231 117 90
46 198 135
79 108 0
124 141 0
44 280 45
226 200 0
244 204 90
4 59 135
208 144 90
244 194 135
88 80 0
143 47 135
45 12 45
101 26 90
46 265 135
205 256 0
216 37 0
160 199 135
268 51 45
103 21 90
177 186 45
127 20 45
116 19 90
194 83 0
93 48 135
123 38 90
102 18 45
117 64 0
167 254 0
115 67 135
289 265 45
86 103 90
114 56 90
183 122 45
50 4 0
232 236 0
285 196 90
195 300 90
192 197 90
219 53 135
262 277 135
223 3 0
108 291 45
276 237 135
48 242 45
92 98 90
84 269 45
92 150 135
104 3 0
175 254 90
47 287 0
204 69 135
242 247 0
265 40 45
127 213 90
226 55 45
73 178 45
94 17 135
170 221 0
284 77 90
219 289 45
169 11 45
246 147 45
188 116 90
136 273 135
25 95 0
129 272 0
3 210 90
254 285 135
293 290 0
273 281 90
157 122 45
66 144 45
6 88 0
213 66 45
151 128 0
273 236 45
40 169 45
93 103 135
47 104 90
45 159 45
45 109 0
44 284 135
189 56 90
81 91 90
158 24 45
201 31 90
43 124 90
247 10 45
111 216 90
28 157 135
178 185 0
25 99 45
213 185 135
185 94 90
67 120 90
236 251 45
215 71 90
189 34 0
22 212 90
129 203 135
187 37 90
295 103 0
173 294 0
46 164 135
31 137 90
253 242 45
121 176 0
131 236 45
169 131 45
119 275 45
300 297 45
199 277 90
40 119 135
20 160 0
232 9 135
273 142 90
37 134 45
210 274 135
37 74 45
104 37 45
110 127 90
264 252 90
25 106 45
33 59 135
134 99 90
107 300 0
130 2 90
226 7 45
7 178 45
43 116 135
38 2 90
146 187 45
114 164 45
192 191 135
236 281 90
105 57 90
64 125 45
129 222 45
68 216 45
80 272 135
114 236 135
223 149 45
287 283 135
10 209 135
1 113 90
4 222 45
119 283 135
14 47 90
202 117 45
208 44 90
227 180 90
146 290 45
278 186 90
141 269 135
269 284 90
148 196 45
9 201 0
164 87 135
136 183 90
235 299 90
25 72 0
298 295 0
18 69 135
190 230 135
85 148 135
183 180 135
119 15 45
94 286 90
52 28 90
180 217 45
9 242 0
253 286 0
261 243 0
175 26 45
90 138 90
282 158 90
166 202 0
90 240 90
160 203 45
71 53 0
27 294 45
120 272 135
272 54 45
9 296 135
39 259 45
132 183 135
256 257 45
256 53 90
45 167 45
247 273 45
276 236 45
277 75 135
136 147 45
1 89 135
120 55 90
113 31 45
136 107 0
261 233 135
28 255 135
176 256 45
271 35 0
51 108 90
274 291 45
114 272 135
77 88 45
46 172 135
178 146 135
195 36 90
123 63 0
235 190 90
153 291 90
234 265 135
218 196 45
106 91 45
247 76 90
276 174 90
244 49 45
91 133 45
236 188 45
139 77 135
4 258 90
54 228 90
194 79 135
93 256 90
91 295 45
70 225 135
96 254 0
171 118 90
130 66 45
162 8 0
56 59 0
271 209 90
48 38 135
45 125 90
61 90 45
292 243 0
149 175 90
247 140 45
47 102 45
182 130 45
171 70 90
251 284 135
91 256 90
255 176 45
48 234 135
50 137 135
72 71 135
250 34 90
176 131 0
26 161 135
194 121 90
91 216 45
223 137 135
245 163 90
174 106 0
233 86 45
180 283 90
138 16 45
126 258 45
75 28 0
93 158 45
240 164 0
15 277 45
126 150 135
286 185 0
50 227 0
20 177 45
181 109 0
171 97 135
137 98 135
196 127 0
5 79 45
112 68 90
46 300 135
236 103 135
207 279 45
31 209 90
153 280 135
146 54 45
42 100 0
283 262 0
201 77 0
52 175 90
187 95 0
89 260 90
107 221 90
246 248 90
215 228 0
155 103 0
221 253 135
271 60 45
212 121 0
11 188 0
191 166 45
25 261 135
251 129 45
117 264 0
207 260 45
136 146 90
144 264 135
290 135 0
215 219 90
179 259 90
77 139 90
161 67 0
89 6 45
141 76 90
246 89 45
103 178 0
126 181 45
86 258 135
286 74 45
248 286 135
52 212 90
108 235 135
49 150 0
45 179 0
228 47 45
246 203 0
289 79 45
287 106 135
14 14 0
176 6 45
285 145 135
17 24 45
3 252 135
145 212 135
16 91 0
65 145 0
177 96 135
221 2 135
175 207 90
47 266 90
56 240 90
88 49 45
95 218 0
47 53 0
178 19 135
165 84 0
68 185 0
142 200 0
141 296 0
85 287 135
182 77 45
245 268 135
107 81 0
119 297 45
265 163 135
37 1 0
104 207 45
218 52 0
229 174 45
257 179 135
296 168 0
180 203 135
173 100 135
261 121 45
25 89 45
60 22 135
196 147 135
292 192 45
225 298 45
176 80 0
69 260 135
240 108 90
35 28 135
212 278 0
13 244 0
20 174 135
63 104 135
149 262 90
243 211 0
261 50 90
38 40 90
155 249 45
285 211 45
269 113 0
219 59 135
210 158 45
142 256 90
259 111 135
204 118 135
161 14 45
32 202 90
204 228 135
205 1 45
43 215 0
194 36 0
199 74 90
23 5 0
47 196 135
78 264 135
139 184 135
123 27 135
290 152 0
7 91 45
276 182 0
29 225 0
36 15 90
263 245 0
248 240 45
154 108 135
262 126 45
159 38 90
292 261 45
46 202 0
171 245 135
136 126 90
103 129 135
114 39 90
269 178 90
268 60 45
125 17 135
199 27 90
105 63 45
158 261 90
294 69 0
190 198 45
209 268 90
165 149 45
269 155 0
199 188 0
277 133 135
50 26 135
64 126 0
114 278 45
251 288 0
197 31 90
190 36 135
262 51 90
96 79 0
154 159 45
16 30 45
175 8 45
168 257 135
58 76 135
101 214 90
93 2 45
283 56 90
102 62 90
222 287 90
133 214 45
35 51 0
255 138 135
217 3 135
71 259 0
264 221 45
91 167 90
211 84 0
194 100 135
85 185 45
23 108 45
134 117 45
296 121 45
59 236 135
154 180 0
180 1 135
166 133 90
255 141 0
203 181 45
194 30 45
227 93 90
253 208 45
75 226 45
31 27 135
115 272 45
166 192 0
195 25 0
17 250 90
181 224 45
184 48 45
297 151 45
88 269 0
80 91 0
94 179 0
216 134 0
67 147 0
297 107 45
69 179 45
287 4 135
195 61 0
235 51 135
299 107 135
153 12 90
87 20 0
239 6 90
126 263 90
175 30 135
147 53 45
221 69 90
155 83 0
104 129 90
7 35 0
264 284 45
12 80 0
270 62 0
26 164 90
23 291 45
244 94 45
248 154 90
192 108 90
4 207 135
256 260 45
90 117 0
5 296 135
6 19 90
247 292 0
239 117 135
168 96 0
246 3 0
225 108 135
76 273 90
43 233 45
88 57 0
107 225 90
182 111 90
113 74 45
110 104 0
4 79 90
278 228 90
205 272 135
279 145 0
215 183 0
50 74 45
65 152 90
82 150 90
166 137 0
211 5 0
148 291 0
110 172 135
148 194 0
224 289 135
229 19 90
238 4 45
254 14 90
300 8 0
123 185 135
97 225 90
25 229 135
45 287 90
193 33 45
125 126 0
100 207 90
156 220 90
142 73 90
215 100 45
56 247 45
203 237 45
61 66 0
205 155 90
9 81 135
214 273 135
269 68 135
276 3 90
178 121 135
182 104 135
8 131 135
84 175 135
54 49 45
210 265 90
136 162 45
69 214 0
55 96 45
203 245 90
59 229 0
136 267 45
106 20 0
224 121 0
203 173 90
246 111 90
285 251 45
102 22 0
22 222 135
89 202 90
97 264 90
75 65 45
272 51 135
265 139 0
87 110 90
160 288 0
227 9 90
174 162 135
94 204 90
203 134 45
42 216 45
250 249 90
63 40 0
19 12 45
167 299 90
50 262 45
69 296 45
87 138 45
269 211 0
278 86 45
71 21 0
58 276 0
280 126 135
174 64 0
6 234 45
130 1 135
195 272 0
94 223 135
291 134 135
224 144 45
279 192 90
268 246 135
241 187 0
45 11 135
100 240 45
34 160 90
74 203 90
5 180 45
211 75 90
280 19 45
83 175 0
122 17 45
287 178 90
275 259 135
22 48 45
271 190 135
165 31 0
163 222 0
73 268 135
108 136 135
230 95 135
235 224 135
31 232 45
211 49 0
13 260 45
136 195 0
158 58 135
202 127 45
6 107 0
74 122 90
123 294 45
10 41 45
138 68 0
228 24 45
53 101 45
12 74 90
212 298 90
290 298 45
30 116 0
143 112 90
126 17 45
84 37 90
118 200 0
111 91 90
38 298 45
121 279 45
257 86 0
253 264 135
213 174 135
232 99 0
135 155 45
156 68 135
101 265 45
220 175 90
152 268 45
249 217 45
256 181 135
40 289 0
149 6 45
26 148 90
115 243 90
268 177 45
86 51 45
274 61 135
36 81 0
148 197 0
244 135 135
173 183 90
299 249 90
86 147 45
102 74 90
16 234 45
117 250 0
300 70 0
123 178 45
105 271 0
14 103 90
185 216 45
235 276 135
256 290 45
25 290 135
255 222 135
199 152 90
253 231 0
162 115 90
220 245 135
177 245 45
128 148 0
125 255 0
142 268 90
281 93 45
134 58 90
182 62 135
73 164 45
134 237 135
275 252 0
185 29 135
107 173 45
146 76 135
66 114 0
195 4 45
156 248 45
45 254 45
151 13 0
113 191 0
295 141 0
261 192 0
40 167 135
123 116 90
244 156 0
232 135 90
247 114 0
298 92 135
3 18 135
31 95 135
279 52 45
292 107 90
181 25 0
20 45 0
39 233 90
68 128 135
113 106 0
153 16 135
181 145 90
207 184 135
44 6 90
223 283 135
21 167 0
193 56 135
55 242 0
277 197 135
174 177 90
208 24 45
82 235 45
77 230 45
94 12 45
148 122 135
124 185 135
41 41 45
169 22 45
48 77 90
126 43 90
239 43 45
67 126 135
118 274 0
186 234 135
87 79 135
155 111 135
228 56 135
81 4 90
133 93 0
197 138 45
34 108 90
180 164 135
163 271 45
70 87 0
204 292 0
91 209 45
110 84 135
150 234 135
32 31 90
175 103 90
56 177 0
254 190 135
219 57 90
129 48 0
69 102 0
209 79 135
286 239 135
115 94 0
238 247 45
192 37 0
170 258 0
2 141 45
99 240 0
135 29 45
241 141 0
80 298 45
209 203 45
153 66 135
294 46 0
297 162 0
41 265 135
275 113 90
197 193 45
253 216 45
159 91 45
150 84 135
92 289 45
279 155 45
63 258 135
84 24 45
169 173 90
91 280 135
163 267 135
166 32 90
233 87 45
210 27 135
285 29 90
86 210 90
233 3 0
178 223 90
192 287 135
286 99 45
54 247 45
273 56 135
13 167 90
149 225 90
255 61 135
107 34 90
4 141 90
36 244 135
246 272 90
29 134 135
224 290 90
201 95 0
292 131 0
198 228 90
36 68 0
244 73 45
285 1 0
267 13 0
70 38 0
52 196 90
194 94 135
72 68 135
165 48 135
218 194 90
276 77 135
28 139 135
68 279 0
63 203 0
206 300 0
202 228 45
180 138 135
102 139 90
259 78 45
169 230 45
4 96 90
131 239 90
27 223 45
63 292 90
246 20 45
36 128 45
32 38 90
13 227 0
268 130 45
79 28 135
82 167 135
165 63 45
233 38 45
46 187 45
151 137 45
226 225 45
296 10 135
175 235 90
150 276 90
1 66 0
13 17 0
62 98 90
87 153 135
54 54 45
120 217 90
205 116 0
94 269 135
157 108 135
61 201 135
177 297 90
175 24 135
105 104 0
266 221 0
91 78 135
246 119 0
233 37 0
270 249 45
240 73 0
35 161 45
262 158 90
53 238 135
200 37 90
216 275 45
153 159 45
131 84 135
293 51 135
279 115 45
151 189 90
100 229 0
148 50 45
49 234 45
200 239 45
6 33 0
250 150 90
146 29 0
72 134 135
164 278 45
175 295 45
229 276 45
92 282 0
47 197 90
107 163 0
14 7 0
129 261 45
295 187 90
28 103 0
144 84 0
268 291 0
164 178 135
70 298 45
292 120 90
125 11 90
173 68 0
203 171 135
81 53 0
296 39 135
46 21 0
5 271 45
41 227 90
116 244 135
21 227 135
209 21 135
250 127 135
69 232 90
89 105 90
262 122 45
181 262 90
196 231 45
76 56 90
234 90 0
153 252 0
259 36 135
197 232 45
139 131 90
16 124 135
162 240 45
106 206 90
240 231 0
180 256 0
139 73 90
188 98 135
88 285 45
276 289 0
38 81 0
81 265 0
153 268 135
263 270 135
133 43 90
61 78 90
3 38 45
166 143 45
108 285 0
236 296 135
295 9 0
55 86 90
119 130 135
67 157 0
187 290 45
198 280 0
26 201 45
142 33 135
91 18 0
268 24 90
298 151 90
299 281 45
166 152 45
235 49 45
40 228 135
274 26 45
143 207 0
208 22 45
78 275 0
38 28 90
31 9 45
10 211 90
221 272 135
30 219 135
15 155 135
147 122 135
54 53 90
224 26 45
15 281 135
269 217 45
139 203 45
210 149 90
293 278 90
125 75 135
238 83 0
206 276 90
173 257 45
153 123 135
252 36 45
29 84 90
209 145 45
187 212 0
192 249 135
6 178 90
173 298 90
266 260 45
81 157 0
256 226 135
53 196 90
284 202 135
218 44 0
202 200 90
102 61 0
290 8 0
82 173 45
112 10 135
106 79 0
101 133 45
234 216 0
163 206 90
97 220 135
71 167 0
24 215 0
58 53 135
196 79 135
51 115 45
284 219 0
62 215 0
282 239 45
72 151 0
89 278 135
15 11 45
96 63 90
243 257 0
51 285 0
179 32 45
86 86 0
31 114 90
211 124 90
100 51 135
179 91 45
90 215 135
46 42 135
44 76 0
28 121 0
187 264 0
270 86 90
227 98 90
84 67 0
231 159 90
53 225 135
253 203 0
286 201 135
27 108 135
143 171 45
116 186 0
119 200 0
45 158 45
198 118 135
52 102 135
101 260 90
38 119 90
229 152 90
118 256 45
161 288 45
40 144 45
162 39 135
228 218 90
202 106 0
116 61 90
188 43 45
145 39 45
7 287 135
58 35 90
261 246 0
147 211 90
5 15 135
132 50 45
241 210 135
6 73 90
8 23 0
156 225 90
228 166 0
33 5 90
277 283 45
45 129 135
182 72 0
120 135 90
156 227 45
247 280 0
21 261 90
93 267 45
252 136 45
110 14 0
25 16 0
207 225 90
2 96 90
271 281 90
116 39 45
69 56 45
21 165 0
57 75 90
163 111 90
209 76 45
237 214 45
1 73 135
300 220 135
108 254 135
230 282 135
106 116 0
129 247 0
252 91 135
31 104 0
168 259 45
81 200 90
166 138 0
127 94 0
152 250 135
119 14 45
274 211 90
177 55 0
119 90 0
71 288 45
274 202 90
150 11 135
258 211 0
208 274 135
196 291 0
51 242 45
300 258 0
172 232 90
272 167 45
37 84 0
155 17 0
25 226 135
256 160 0
186 86 0
298 237 45
11 103 90
270 283 45
60 129 135
122 258 45
285 220 0
144 23 90
162 51 45
163 32 45
75 173 45
164 73 45
21 173 135
86 148 45
239 170 90
90 197 135
153 255 0
216 147 0
10 161 135
225 38 45
3 96 0
229 158 90
73 215 45
19 180 0
123 248 0
14 284 45
61 176 45
121 1 45
29 18 135
66 53 90
275 148 45
24 139 45
203 167 135
51 132 0
77 10 0
165 295 135
49 95 0
226 45 45
26 136 90
233 148 0
161 238 45
70 45 90
171 267 0
255 235 90
83 114 45
235 255 135
60 100 45
21 33 135
12 167 45
222 159 0
52 31 90
146 138 135
42 10 135
41 16 0
79 51 45
156 284 45
118 194 0
100 74 90
64 251 90
183 131 90
146 260 135
249 247 135
252 256 90
278 201 90
144 43 0
1 129 45
223 45 90
276 228 0
58 59 90
208 223 90
97 18 135
177 90 90
224 90 90
139 97 0
179 291 0
105 132 0
266 184 135
242 157 45
65 240 135
241 148 45
168 222 90
145 259 135
225 236 135
12 258 0
211 150 0
81 37 135
239 97 90
239 249 45
92 181 0
173 42 90
166 233 135
154 115 135
61 243 135
155 259 90
117 124 90
285 168 90
120 18 0
169 103 45
173 258 0
249 179 135
7 142 45
130 57 45
298 199 90
126 176 0
199 108 90
185 210 135
131 149 135
108 120 135
223 126 90
92 4 135
271 295 90
208 227 45
119 240 45
3 143 90
211 22 90
42 144 0
95 291 45
48 245 90
229 285 90
34 127 90
133 58 45
38 235 0
156 48 45
41 99 135
173 251 90
201 284 135
258 76 135
18 282 45
190 191 0
297 124 0
48 221 0
147 114 135
185 63 0
9 37 135
80 128 135
210 239 45
114 10 90
207 91 45
151 196 45
